3.333	Potrivit Biroului de recensământ, populația hispanică a crescut cu 9,8% față de cifrele recensământului din aprilie 2000.	Populația hispanică a crescut cu 9,8% față de cifrele recensământului din aprilie 2000, în ciuda condițiilor sociale și economice mai puțin favorabile decât în ​​anii 1990.
2.5	Acțiunile sale au crescut la 54,50 dolari în tranzacționarea pre-deschidere de la 50,90 dolari la închiderea de miercuri.	Acțiunile au crescut cu aproape 7% în tranzacționarea pre-deschidere, crescând la 18,26 dolari de la 17,05 dolari la închiderea de marți.
2.4	Media industrială Dow Jones <.DJI> a scăzut cu 58,69 puncte, sau 0,64 la sută, la 9.137,86.	Media industrială Dow Jones .DJI a scăzut cu 79,43 puncte, sau 0,86 la sută, la 9.117,12 vineri.
3.8	Avocatul său, Pamela MacKey, a declarat că Bryant se așteaptă să fie complet exonerat.	"Domnul Bryant este nevinovat și se așteaptă să fie complet exonerat", a spus Mackey într-un comunicat.
3.0	A fost cel mai bun avans de la 1 octombrie încoace, când indicele a câștigat 22,25.	Indicele Standard & Poor's 500 a crescut cu 15,66 la 1.046,79, cel mai bun avans de la 1 octombrie încoace, când a câștigat 22,25.
3.692	Domnul Mask a spus că domnul Cullen va fi luat până joi de la închisoarea comitatului Somerset și mutat la spitalul criminalistic Ann Klein de lângă Trenton pentru îngrijire psihiatrică.	Charles Cullen, în vârstă de 43 de ani, a fost transferat din închisoarea comitatului Somerset din Somerville la Centrul Forensic Anne Klein, o unitate de tratament psihiatric cu 150 de paturi din Trenton.
3.0	Oamenii de știință credeau că Stardust a acumulat mii de particule de praf.	Stardust a fost conceput pentru a aduna mii de particule de praf care provin din Wild 2.
2.75	Raportul comitetului independent de experți își propune să înlăture orice suspiciune cu privire la modul în care guvernul din Hong Kong gestionează criza SARS.	Un raport mult așteptat cu privire la gestionarea de către guvernul din Hong Kong a focarului de SARS a fost lansat.
3.25	Ambele dispozitive implementează facilitatea eSCO a standardului versiunea 1.2 pentru a oferi baza pentru noile aplicații de telefonie fără fir.	BlueCore3 implementează, de asemenea, facilitatea eSCO din versiunea 1.2 pentru a oferi baza aplicațiilor avansate de telefonie fără fir în transmisia Bluetooth.
3.5	Scăderea prețurilor de la produse de bază în aprilie s-a reflectat scăderea prețurilor la mașini, camioane, haine pentru bărbați și băieți și țigări .	Aceasta a fost cea mai mare scădere din august 1993 și a rezultat din scăderea prețurilor la mașini, camioane, haine pentru bărbați și băieț și țigării.
3.0	Salvatorii internaționali scotocesc darâmăturile pentru supraviețuitori în vechiul oraș Bam de pe Drumul Mătăsii, după ce un cutremur violent a ucis peste 20.000 de oameni.	Salvatorii internaționali au căutat cu disperare supraviețuitori printre dărâmături, iar cimitirele s-au umplut ieri în vechiul oraș Bam de pe Drumul Mătăsii.
4.0	Griffith, originar din Mount Airy, locuiește acum pe coasta Carolinei de Nord, în Manteo.	Griffith, în vârstă de 77 de ani, a crescut în Mount Airy și acum locuiește în Manteo.
4.667	Conference Board a raportat că indicele său de încredere a consumatorilor din SUA a scăzut la 83,5 în iunie de la 83,6 în mai.	Indicele de încredere a consumatorilor a ajuns la 83,5 în iunie, în scădere ușoară față de un 83,6 revizuit în mai, a declarat Conference Board.
3.333	„Observ o schimbare de dispoziție în prioritățile lor”, a spus un politician.	"Observ o schimbare de dispoziție în prioritățile lor", a spus un politician irakian după întâlnirea cu domnul Bremer.
2.4	Se crede că Heather, în vârstă de 35 de ani, care și-a pierdut un picior într-un accident rutier, are plăci de oțel în șolduri, ceea ce ar face imposibilă nașterea naturală.	Fostul model Lady McCartney și-a pierdut un picior într-un accident rutier în 1993 și se pare că are plăci de oțel montate în șolduri, ceea ce ar îngreuna nașterea naturală.
3.857	De asemenea, rețeaua renunță la ediția „Dateline” de vineri seară .	Rețeaua va renunța la o ediție a „Dateline”, franciza sa de reviste de știri.
2.4	Vicepreședintele Dick Cheney și candidatul republican la funcția de guvernator în Mississippi, Haley Barbour, salută mulțimea ce aclamă.	Vicepreședintele Dick Cheney spune că republicanul din Mississippi, Haley Barbour, ar fi un bun guvernator datorită expertizei sale în guvernare și afaceri.
3.0	Asistenta în vârstă de 51 de ani a lucrat la North York General Hospital, epicentrul celui mai recent focar.	Emile Laroza, în vârstă de 51 de ani, a contractat SARS în timp ce lucra ca asistent medical la Spitalul General North York, epicentrul celui de-al doilea focar de SARS.
2.0	Rusch a permis, de asemenea, cinci sau mai multe puncte câștigate în fiecare dintre ultimele sale trei starturi.	Redman a permis două puncte câștigate sau mai puțin în șase din cele nouă starturi ale sale.
1.6	Domnul Turner a transferat aproximativ 10 milioane de acțiuni către un trust caritabil înainte ca acestea să fie vândute.	Vânzările îl lasă pe domnul Turner cu aproximativ 45 de milioane de acțiuni în AOL.
4.0	De asemenea, el i-a recrutat și pe alții în schemă, convingându-i să primească marfa obținută în mod fraudulos pe care o comandase pentru el însuși.	De asemenea, el a recrutat și alte persoane pentru a li se livra mărfurile comandate și obținute în mod fraudulos.
3.8	New York Mets l-a selectat apoi pe jucătorul Lastings Milledge de la Lakewood Ranch High School din Florida.	Mets l-au luat pe Lastings Milledge, un jucător din Florida, ca a douăsprezecea alegere.
1.273	Senatorul din Florida, Bob Graham, nu a fost recunoscut de 61% dintre cei chestionați.	Kerry a fost privit favorabil de 66% dintre cei chestionați; Decan de 57%.
1.0	Indicele larg Standard & Poor's 500. SPX a crescut cu 3,47 puncte, sau 0,36 la sută, până la 977,59.	Indicele Nasdaq Composite, axat pe tehnologie .IXIC, a scăzut 8 puncte, sau 0,45 la sută, la 1.645.
3.0	Drept rezultat, 24 de jucători au depășit par-ul în prima rundă.	Douăzeci și patru de jucători au depășit parul în prima rundă, a treia cea mai mare cifră din istoria US Open.
4.0	Albertsons și lanțul Ralphs al lui Kroger și-au oprit munictorii din a-și face lucrul ca răspuns.	Lanțul lui Ralphs al lui Kroger și Albertsons și-au oprit imediat munictorii din alimentație în semn de solidaritate.
2.0	Indicele compozit Nasdaq <.IXIC>, axat pe tehnologie, a scăzut cu 37,78 puncte, sau 1,94 la sută, la 1.912,36.	Indicele compozit Nasdaq a scăzut 2,95, sau 0,2 la sută, pentru săptămâna în curs la 1.912,36, după ce ieri s-a poticnit la 37,78.
1.0	Acțiunile SCO s-au închis la 10,93 dolari, în scădere cu 28 de cenți, la tranzacționarea de luni pe piața bursieră Nasdaq.	Acțiunile IBM au închis cu încă 1,75 dolari, sau 2,11 la sută, la 84,50 dolari la bursa din New York.
3.0	Camera a votat 425 la 2 în favoarea proiectului de lege, primul din cele 13 pe care Congresul trebuie să le adopte în fiecare an pentru a finanța guvernul federal.	Proiectul de lege se numără printre primele din cele 13 pe care Congresul trebuie să le adopte în fiecare an pentru a finanța guvernul federal.
4.75	Knight a fost de acord cu un contract pe doi ani, de 2,38 milioane de dolari, care include un bonus de 300.000 de dolari.	ESPN a raportat că acordul de doi ani al lui Knight valorează 2,38 milioane de dolari, inclusiv un bonus de 300.000 de dolari.
2.75	În raport cu moneda japoneză, euro a fost la 135,92 / 6,04 yeni față de nivelul din New York de 136,03 / 14.	Dolarul era la 117,85 yeni în raport cu moneda japoneză, în creștere cu 0,1 la sută.
4.5	Procedura se efectuează în general în al doilea sau al treilea trimestru.	Tehnica este utilizată în timpul celui de-al doilea și, ocazional, în cel de-al treilea trimestru de sarcină.
3.0	Pe lângă Hampton și Newport News, grantul finanțează testarea apei în Yorktown, King George County, Norfolk și Virginia Beach.	Subvenția finanțează, de asemenea, testarea plajei în King George County, Norfolk și Virginia Beach.
3.0	El a spus că atacatorii au lăsat în urmă pliante care cereau personalului de la Ishtar Sheraton să nu mai lucreze la hotel și cer forțelor americane să părăsească Irakul.	El a spus că atacatorii au lăsat în urmă pliante care îi îndeamnă pe muncitorii de la Ishtar Sheraton să nu mai lucreze la hotel.
3.0	Odată cu încingerea diplomației în criza nucleară de aproape 10 luni, ministrul chinez de externe Li Zhaoxing urmează să viziteze Coreea de Sud în perioada 13-15 august.	Având în vedere că diplomația se încinge în criza de aproape 10 luni, ministrul chinez de externe Li Zhaoxing zboară duminică în Japonia pe drumul spre Coreea de Sud, pe 13 august.
2.588	BondBulls (aici cred că se referă la ceva platformă economică) ar dori ca Fed să recunoască faptul că riscurile sunt orientate spre slăbiciunea economică.	Fed a mai spus că riscurile pentru economie sunt orientate spre slăbiciune.
3.6	"Există o posibilitate reală pentru un colaps secundar", a spus guvernatorul James McGreevey.	Zona deteriorată a garajului nu a fost stabilizată, existând astfel „posibilitatea reală a unui colaps secundar”, a spus McGreevey.
2.333	Nr. 2 HP a văzut cum vânzările serverului Unix au scăzut cu 3,6%, la 1,36 miliarde de dolari.	HP a căzut pe locul doi, vânzările serverelor crescând cu 0,4 la sută, până la 2,9 miliarde de dolari.
2.25	„Oamenii sunt evident deranjați”, a spus dr. Jim Young, comisarul pentru siguranță publică din Ontario.	„Suntem hiper-vigilenți”, a spus dr. James Young, comisarul pentru siguranță publică din Ontario.
2.5	Ceilalți au primit copii ale cărții „Noua Dietă Revoluționară Atkins” și li s-a spus să o urmeze.	Cercetătorii au oferit copii ale cărții „Noua Dietă Revoluționară Atkins” celor ce reduc consumul de carbohidrați.
4.5	Avocatul rapperului, Mark Gann, nu a răspuns apelurilor pentru comentarii.	Avocatul rapperului în materie civilă, în vârstă de 27 de ani, Mark Gann, nu a răspuns apelurilor pentru comentarii.
4.75	De asemenea, pe piață au contat și știrile că General Motors GM.N intenționează să emită datorii de 10 miliarde de dolari, în parte pentru a acoperi planul de pensii.	Știrile că General Motors GM.N trebuiau să emită datorii de 10 miliarde de dolari, în parte pentru a acoperi planul de pensii, au avut un efect negativ.
3.4	Russin nu a comentat; avocatul său nu a participat la audiere și nu a răspuns la mesajele telefonice.	Avocatul său, un văr, Basil Russin, nu a participat la ședință și nu a răspuns la mesajele telefonice.
4.0	Cu toate acestea, veniturile din licențe au scăzut cu 21%, până la 107,6 milioane de dolari.	Vânzările de licențe, o măsură cheie a cererii, au scăzut cu 21%, până la 107,6 milioane de dolari.
3.5	Hispanicii, grupul etnic cu cea mai rapidă creștere din SUA, au depășit negrii pentru a deveni cea mai mare minoritate din SUA, potrivit noilor cifre ale guvernului.	Hispanicii au depășit oficial afro-americanii ca fiind cel mai mare grup minoritar din SUA, potrivit unui raport publicat de Biroul de recensământ al SUA.
2.0	Episcopul Armidalei, Peter Brain, a fost direct.	„Nu are prea multe opțiuni”, a spus episcopul Armidale, Peter Brain.
4.0	Când va deveni complet operațională, se așteaptă ca unitatea să angajeze până la 1.000 de persoane.	Fabrica va angaja 1.000 de persoane atunci când va fi complet construită, a spus compania.
1.4	Indicele biotehnologic al Bursei Americane .BTK a crescut cu 5%.	Indicele de semiconductori al Bursei de Valori din Philadelphia. SOXX a crescut cu 6,10%.
3.2	„Mi-a plăcut foarte mult și încă îl plac”, a declarat ieri Cohen Alon pentru Herald.	Și mi-a plăcut foarte mult de el și încă îl plac.
1.8	Pentru întreaga perioadă de 12 luni care se încheie la 30 iunie 2003, conexiunile de servicii avansate pentru ADSL au crescut cu 37 la sută, iar conexiunile prin modem au crescut cu 75 la sută.	Pentru perioada de 12 luni care se încheie pe 30 iunie, conexiunile de mare viteză instalate în case și la companii au crescut cu 45%.
3.2	Comisarul de stat pentru educație, Kent King, a declarat miercuri că scorurile la testele programului de evaluare din Missouri l-au dezamăgit.	Comisarul pentru educație din Missouri, Kent King, s-a declarat dezamăgit de scoruri.
